run_id,measured_at,completed_at,cli_version,model,effort,profile,nominal_multiplier,standard_e2e_seconds,fast_e2e_seconds,standard_ttft_seconds,fast_ttft_seconds,standard_tps,fast_tps,e2e_ratio,run_sample_count,valid_pairs,benchmark_description,source,live_dom,raw_json
20260720-0850,2026-07-20T08:50:02+08:00,2026-07-20T08:57:53+08:00,,gpt-5.6-sol,,,1.5,45.880695764,34.557474264,9.000502638666667,10.318677708000001,56.392279071085504,85.70963620189178,1.3276634575055124,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260720-0850"",""measured_at"":""2026-07-20T08:50:02+08:00"",""completed_at"":""2026-07-20T08:57:53+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":9.000502638666667,""tps"":56.392279071085504,""e2e_seconds"":45.880695764},""fast"":{""ttft_seconds"":10.318677708000001,""tps"":85.70963620189178,""e2e_seconds"":34.557474264}},""terra"":{""standard"":{""ttft_seconds"":10.873181402333334,""tps"":54.54823347939555,""e2e_seconds"":48.924586805333334},""fast"":{""ttft_seconds"":7.959218944333333,""tps"":80.66698326778464,""e2e_seconds"":33.74912105533333}},""luna"":{""standard"":{""ttft_seconds"":8.264901416666666,""tps"":51.51459194608782,""e2e_seconds"":49.33349105566666},""fast"":{""ttft_seconds"":9.542801111000001,""tps"":81.37666671146268,""e2e_seconds"":35.10041279166667}}}},""family"":""sol"",""modelData"":{""standard"":{""ttft_seconds"":9.000502638666667,""tps"":56.392279071085504,""e2e_seconds"":45.880695764},""fast"":{""ttft_seconds"":10.318677708000001,""tps"":85.70963620189178,""e2e_seconds"":34.557474264}}}"
20260720-0850,2026-07-20T08:50:02+08:00,2026-07-20T08:57:53+08:00,,gpt-5.6-terra,,,1.5,48.924586805333334,33.74912105533333,10.873181402333334,7.959218944333333,54.54823347939555,80.66698326778464,1.4496551399107278,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260720-0850"",""measured_at"":""2026-07-20T08:50:02+08:00"",""completed_at"":""2026-07-20T08:57:53+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":9.000502638666667,""tps"":56.392279071085504,""e2e_seconds"":45.880695764},""fast"":{""ttft_seconds"":10.318677708000001,""tps"":85.70963620189178,""e2e_seconds"":34.557474264}},""terra"":{""standard"":{""ttft_seconds"":10.873181402333334,""tps"":54.54823347939555,""e2e_seconds"":48.924586805333334},""fast"":{""ttft_seconds"":7.959218944333333,""tps"":80.66698326778464,""e2e_seconds"":33.74912105533333}},""luna"":{""standard"":{""ttft_seconds"":8.264901416666666,""tps"":51.51459194608782,""e2e_seconds"":49.33349105566666},""fast"":{""ttft_seconds"":9.542801111000001,""tps"":81.37666671146268,""e2e_seconds"":35.10041279166667}}}},""family"":""terra"",""modelData"":{""standard"":{""ttft_seconds"":10.873181402333334,""tps"":54.54823347939555,""e2e_seconds"":48.924586805333334},""fast"":{""ttft_seconds"":7.959218944333333,""tps"":80.66698326778464,""e2e_seconds"":33.74912105533333}}}"
20260720-0850,2026-07-20T08:50:02+08:00,2026-07-20T08:57:53+08:00,,gpt-5.6-luna,,,1.5,49.33349105566666,35.10041279166667,8.264901416666666,9.542801111000001,51.51459194608782,81.37666671146268,1.405496036427786,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260720-0850"",""measured_at"":""2026-07-20T08:50:02+08:00"",""completed_at"":""2026-07-20T08:57:53+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":9.000502638666667,""tps"":56.392279071085504,""e2e_seconds"":45.880695764},""fast"":{""ttft_seconds"":10.318677708000001,""tps"":85.70963620189178,""e2e_seconds"":34.557474264}},""terra"":{""standard"":{""ttft_seconds"":10.873181402333334,""tps"":54.54823347939555,""e2e_seconds"":48.924586805333334},""fast"":{""ttft_seconds"":7.959218944333333,""tps"":80.66698326778464,""e2e_seconds"":33.74912105533333}},""luna"":{""standard"":{""ttft_seconds"":8.264901416666666,""tps"":51.51459194608782,""e2e_seconds"":49.33349105566666},""fast"":{""ttft_seconds"":9.542801111000001,""tps"":81.37666671146268,""e2e_seconds"":35.10041279166667}}}},""family"":""luna"",""modelData"":{""standard"":{""ttft_seconds"":8.264901416666666,""tps"":51.51459194608782,""e2e_seconds"":49.33349105566666},""fast"":{""ttft_seconds"":9.542801111000001,""tps"":81.37666671146268,""e2e_seconds"":35.10041279166667}}}"
20260721-0933,2026-07-21T09:33:09+08:00,2026-07-21T09:39:45+08:00,,gpt-5.6-sol,,,1.5,48.442292222,34.852395417,10.770608819333335,10.609153861666666,55.18929922497389,85.8622815505726,1.3899271956030672,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260721-0933"",""measured_at"":""2026-07-21T09:33:09+08:00"",""completed_at"":""2026-07-21T09:39:45+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":10.770608819333335,""tps"":55.18929922497389,""e2e_seconds"":48.442292222},""fast"":{""ttft_seconds"":10.609153861666666,""tps"":85.8622815505726,""e2e_seconds"":34.852395417}},""terra"":{""standard"":{""ttft_seconds"":9.903664458666666,""tps"":54.0521050859822,""e2e_seconds"":48.421234985999995},""fast"":{""ttft_seconds"":9.686604291666669,""tps"":83.07887115470542,""e2e_seconds"":34.70547686133334}},""luna"":{""standard"":{""ttft_seconds"":11.077480625000002,""tps"":55.59031149964273,""e2e_seconds"":48.44282156933334},""fast"":{""ttft_seconds"":14.001400000000002,""tps"":83.86686434762697,""e2e_seconds"":38.842002486000005}}}},""family"":""sol"",""modelData"":{""standard"":{""ttft_seconds"":10.770608819333335,""tps"":55.18929922497389,""e2e_seconds"":48.442292222},""fast"":{""ttft_seconds"":10.609153861666666,""tps"":85.8622815505726,""e2e_seconds"":34.852395417}}}"
20260721-0933,2026-07-21T09:33:09+08:00,2026-07-21T09:39:45+08:00,,gpt-5.6-terra,,,1.5,48.421234985999995,34.70547686133334,9.903664458666666,9.686604291666669,54.0521050859822,83.07887115470542,1.3952044278045317,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260721-0933"",""measured_at"":""2026-07-21T09:33:09+08:00"",""completed_at"":""2026-07-21T09:39:45+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":10.770608819333335,""tps"":55.18929922497389,""e2e_seconds"":48.442292222},""fast"":{""ttft_seconds"":10.609153861666666,""tps"":85.8622815505726,""e2e_seconds"":34.852395417}},""terra"":{""standard"":{""ttft_seconds"":9.903664458666666,""tps"":54.0521050859822,""e2e_seconds"":48.421234985999995},""fast"":{""ttft_seconds"":9.686604291666669,""tps"":83.07887115470542,""e2e_seconds"":34.70547686133334}},""luna"":{""standard"":{""ttft_seconds"":11.077480625000002,""tps"":55.59031149964273,""e2e_seconds"":48.44282156933334},""fast"":{""ttft_seconds"":14.001400000000002,""tps"":83.86686434762697,""e2e_seconds"":38.842002486000005}}}},""family"":""terra"",""modelData"":{""standard"":{""ttft_seconds"":9.903664458666666,""tps"":54.0521050859822,""e2e_seconds"":48.421234985999995},""fast"":{""ttft_seconds"":9.686604291666669,""tps"":83.07887115470542,""e2e_seconds"":34.70547686133334}}}"
20260721-0933,2026-07-21T09:33:09+08:00,2026-07-21T09:39:45+08:00,,gpt-5.6-luna,,,1.5,48.44282156933334,38.842002486000005,11.077480625000002,14.001400000000002,55.59031149964273,83.86686434762697,1.2471762130902957,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260721-0933"",""measured_at"":""2026-07-21T09:33:09+08:00"",""completed_at"":""2026-07-21T09:39:45+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":10.770608819333335,""tps"":55.18929922497389,""e2e_seconds"":48.442292222},""fast"":{""ttft_seconds"":10.609153861666666,""tps"":85.8622815505726,""e2e_seconds"":34.852395417}},""terra"":{""standard"":{""ttft_seconds"":9.903664458666666,""tps"":54.0521050859822,""e2e_seconds"":48.421234985999995},""fast"":{""ttft_seconds"":9.686604291666669,""tps"":83.07887115470542,""e2e_seconds"":34.70547686133334}},""luna"":{""standard"":{""ttft_seconds"":11.077480625000002,""tps"":55.59031149964273,""e2e_seconds"":48.44282156933334},""fast"":{""ttft_seconds"":14.001400000000002,""tps"":83.86686434762697,""e2e_seconds"":38.842002486000005}}}},""family"":""luna"",""modelData"":{""standard"":{""ttft_seconds"":11.077480625000002,""tps"":55.59031149964273,""e2e_seconds"":48.44282156933334},""fast"":{""ttft_seconds"":14.001400000000002,""tps"":83.86686434762697,""e2e_seconds"":38.842002486000005}}}"
20260722-1009,2026-07-22T10:09:00+08:00,2026-07-22T10:16:59+08:00,,gpt-5.6-sol,,,1.5,50.215089778,41.70631475,13.958454819666665,16.917071958333334,57.32946876999907,83.9146912882408,1.2040164679858223,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260722-1009"",""measured_at"":""2026-07-22T10:09:00+08:00"",""completed_at"":""2026-07-22T10:16:59+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":13.958454819666665,""tps"":57.32946876999907,""e2e_seconds"":50.215089778},""fast"":{""ttft_seconds"":16.917071958333334,""tps"":83.9146912882408,""e2e_seconds"":41.70631475}},""terra"":{""standard"":{""ttft_seconds"":14.649974389,""tps"":55.08917804793396,""e2e_seconds"":53.23558615266666},""fast"":{""ttft_seconds"":11.073249986333334,""tps"":72.09232009454057,""e2e_seconds"":41.310029402666665}},""luna"":{""standard"":{""ttft_seconds"":10.889100402666665,""tps"":55.491162214871075,""e2e_seconds"":48.307339291333335},""fast"":{""ttft_seconds"":18.345929457999997,""tps"":85.8462973768395,""e2e_seconds"":42.60432259666666}}}},""family"":""sol"",""modelData"":{""standard"":{""ttft_seconds"":13.958454819666665,""tps"":57.32946876999907,""e2e_seconds"":50.215089778},""fast"":{""ttft_seconds"":16.917071958333334,""tps"":83.9146912882408,""e2e_seconds"":41.70631475}}}"
20260722-1009,2026-07-22T10:09:00+08:00,2026-07-22T10:16:59+08:00,,gpt-5.6-terra,,,1.5,53.23558615266666,41.310029402666665,14.649974389,11.073249986333334,55.08917804793396,72.09232009454057,1.2886842958584332,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260722-1009"",""measured_at"":""2026-07-22T10:09:00+08:00"",""completed_at"":""2026-07-22T10:16:59+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":13.958454819666665,""tps"":57.32946876999907,""e2e_seconds"":50.215089778},""fast"":{""ttft_seconds"":16.917071958333334,""tps"":83.9146912882408,""e2e_seconds"":41.70631475}},""terra"":{""standard"":{""ttft_seconds"":14.649974389,""tps"":55.08917804793396,""e2e_seconds"":53.23558615266666},""fast"":{""ttft_seconds"":11.073249986333334,""tps"":72.09232009454057,""e2e_seconds"":41.310029402666665}},""luna"":{""standard"":{""ttft_seconds"":10.889100402666665,""tps"":55.491162214871075,""e2e_seconds"":48.307339291333335},""fast"":{""ttft_seconds"":18.345929457999997,""tps"":85.8462973768395,""e2e_seconds"":42.60432259666666}}}},""family"":""terra"",""modelData"":{""standard"":{""ttft_seconds"":14.649974389,""tps"":55.08917804793396,""e2e_seconds"":53.23558615266666},""fast"":{""ttft_seconds"":11.073249986333334,""tps"":72.09232009454057,""e2e_seconds"":41.310029402666665}}}"
20260722-1009,2026-07-22T10:09:00+08:00,2026-07-22T10:16:59+08:00,,gpt-5.6-luna,,,1.5,48.307339291333335,42.60432259666666,10.889100402666665,18.345929457999997,55.491162214871075,85.8462973768395,1.133860048630673,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260722-1009"",""measured_at"":""2026-07-22T10:09:00+08:00"",""completed_at"":""2026-07-22T10:16:59+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":13.958454819666665,""tps"":57.32946876999907,""e2e_seconds"":50.215089778},""fast"":{""ttft_seconds"":16.917071958333334,""tps"":83.9146912882408,""e2e_seconds"":41.70631475}},""terra"":{""standard"":{""ttft_seconds"":14.649974389,""tps"":55.08917804793396,""e2e_seconds"":53.23558615266666},""fast"":{""ttft_seconds"":11.073249986333334,""tps"":72.09232009454057,""e2e_seconds"":41.310029402666665}},""luna"":{""standard"":{""ttft_seconds"":10.889100402666665,""tps"":55.491162214871075,""e2e_seconds"":48.307339291333335},""fast"":{""ttft_seconds"":18.345929457999997,""tps"":85.8462973768395,""e2e_seconds"":42.60432259666666}}}},""family"":""luna"",""modelData"":{""standard"":{""ttft_seconds"":10.889100402666665,""tps"":55.491162214871075,""e2e_seconds"":48.307339291333335},""fast"":{""ttft_seconds"":18.345929457999997,""tps"":85.8462973768395,""e2e_seconds"":42.60432259666666}}}"
20260723-0821,2026-07-23T08:21:52+08:00,2026-07-23T08:29:38+08:00,,gpt-5.6-sol,,,1.5,46.29355643066667,31.469469278000002,8.917316208666668,6.652807625333334,55.60025517434477,83.94073918880774,1.4710625089260734,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260723-0821"",""measured_at"":""2026-07-23T08:21:52+08:00"",""completed_at"":""2026-07-23T08:29:38+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":8.917316208666668,""tps"":55.60025517434477,""e2e_seconds"":46.29355643066667},""fast"":{""ttft_seconds"":6.652807625333334,""tps"":83.94073918880774,""e2e_seconds"":31.469469278000002}},""terra"":{""standard"":{""ttft_seconds"":9.922499110999999,""tps"":55.56781463402902,""e2e_seconds"":47.308405111333336},""fast"":{""ttft_seconds"":9.268007333333333,""tps"":83.34331378583681,""e2e_seconds"":34.20850305533333}},""luna"":{""standard"":{""ttft_seconds"":11.470999763666667,""tps"":54.2504160526426,""e2e_seconds"":49.77214875},""fast"":{""ttft_seconds"":6.468186389333333,""tps"":83.36988710358571,""e2e_seconds"":31.439339583333332}}}},""family"":""sol"",""modelData"":{""standard"":{""ttft_seconds"":8.917316208666668,""tps"":55.60025517434477,""e2e_seconds"":46.29355643066667},""fast"":{""ttft_seconds"":6.652807625333334,""tps"":83.94073918880774,""e2e_seconds"":31.469469278000002}}}"
20260723-0821,2026-07-23T08:21:52+08:00,2026-07-23T08:29:38+08:00,,gpt-5.6-terra,,,1.5,47.308405111333336,34.20850305533333,9.922499110999999,9.268007333333333,55.56781463402902,83.34331378583681,1.3829428617443593,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260723-0821"",""measured_at"":""2026-07-23T08:21:52+08:00"",""completed_at"":""2026-07-23T08:29:38+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":8.917316208666668,""tps"":55.60025517434477,""e2e_seconds"":46.29355643066667},""fast"":{""ttft_seconds"":6.652807625333334,""tps"":83.94073918880774,""e2e_seconds"":31.469469278000002}},""terra"":{""standard"":{""ttft_seconds"":9.922499110999999,""tps"":55.56781463402902,""e2e_seconds"":47.308405111333336},""fast"":{""ttft_seconds"":9.268007333333333,""tps"":83.34331378583681,""e2e_seconds"":34.20850305533333}},""luna"":{""standard"":{""ttft_seconds"":11.470999763666667,""tps"":54.2504160526426,""e2e_seconds"":49.77214875},""fast"":{""ttft_seconds"":6.468186389333333,""tps"":83.36988710358571,""e2e_seconds"":31.439339583333332}}}},""family"":""terra"",""modelData"":{""standard"":{""ttft_seconds"":9.922499110999999,""tps"":55.56781463402902,""e2e_seconds"":47.308405111333336},""fast"":{""ttft_seconds"":9.268007333333333,""tps"":83.34331378583681,""e2e_seconds"":34.20850305533333}}}"
20260723-0821,2026-07-23T08:21:52+08:00,2026-07-23T08:29:38+08:00,,gpt-5.6-luna,,,1.5,49.77214875,31.439339583333332,11.470999763666667,6.468186389333333,54.2504160526426,83.36988710358571,1.583116865991208,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260723-0821"",""measured_at"":""2026-07-23T08:21:52+08:00"",""completed_at"":""2026-07-23T08:29:38+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":8.917316208666668,""tps"":55.60025517434477,""e2e_seconds"":46.29355643066667},""fast"":{""ttft_seconds"":6.652807625333334,""tps"":83.94073918880774,""e2e_seconds"":31.469469278000002}},""terra"":{""standard"":{""ttft_seconds"":9.922499110999999,""tps"":55.56781463402902,""e2e_seconds"":47.308405111333336},""fast"":{""ttft_seconds"":9.268007333333333,""tps"":83.34331378583681,""e2e_seconds"":34.20850305533333}},""luna"":{""standard"":{""ttft_seconds"":11.470999763666667,""tps"":54.2504160526426,""e2e_seconds"":49.77214875},""fast"":{""ttft_seconds"":6.468186389333333,""tps"":83.36988710358571,""e2e_seconds"":31.439339583333332}}}},""family"":""luna"",""modelData"":{""standard"":{""ttft_seconds"":11.470999763666667,""tps"":54.2504160526426,""e2e_seconds"":49.77214875},""fast"":{""ttft_seconds"":6.468186389333333,""tps"":83.36988710358571,""e2e_seconds"":31.439339583333332}}}"
20260723-1819-manual,2026-07-23T18:19:23+08:00,2026-07-23T18:26:46+08:00,,gpt-5.6-sol,,,1.5,52.01154694433333,37.28396123633333,14.444591319333332,12.311745181000001,55.28693853468718,83.27545408443908,1.3950112922456297,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260723-1819-manual"",""measured_at"":""2026-07-23T18:19:23+08:00"",""completed_at"":""2026-07-23T18:26:46+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":14.444591319333332,""tps"":55.28693853468718,""e2e_seconds"":52.01154694433333},""fast"":{""ttft_seconds"":12.311745181000001,""tps"":83.27545408443908,""e2e_seconds"":37.28396123633333}},""terra"":{""standard"":{""ttft_seconds"":14.298194889333333,""tps"":56.30993718235519,""e2e_seconds"":51.38096375033333},""fast"":{""ttft_seconds"":14.162064444333335,""tps"":77.85956197700106,""e2e_seconds"":40.86431193033333}},""luna"":{""standard"":{""ttft_seconds"":15.808599472,""tps"":55.45385415845018,""e2e_seconds"":53.24515525},""fast"":{""ttft_seconds"":11.279566778,""tps"":81.12883689278908,""e2e_seconds"":36.9867575}}}},""family"":""sol"",""modelData"":{""standard"":{""ttft_seconds"":14.444591319333332,""tps"":55.28693853468718,""e2e_seconds"":52.01154694433333},""fast"":{""ttft_seconds"":12.311745181000001,""tps"":83.27545408443908,""e2e_seconds"":37.28396123633333}}}"
20260723-1819-manual,2026-07-23T18:19:23+08:00,2026-07-23T18:26:46+08:00,,gpt-5.6-terra,,,1.5,51.38096375033333,40.86431193033333,14.298194889333333,14.162064444333335,56.30993718235519,77.85956197700106,1.2573554116836494,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260723-1819-manual"",""measured_at"":""2026-07-23T18:19:23+08:00"",""completed_at"":""2026-07-23T18:26:46+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":14.444591319333332,""tps"":55.28693853468718,""e2e_seconds"":52.01154694433333},""fast"":{""ttft_seconds"":12.311745181000001,""tps"":83.27545408443908,""e2e_seconds"":37.28396123633333}},""terra"":{""standard"":{""ttft_seconds"":14.298194889333333,""tps"":56.30993718235519,""e2e_seconds"":51.38096375033333},""fast"":{""ttft_seconds"":14.162064444333335,""tps"":77.85956197700106,""e2e_seconds"":40.86431193033333}},""luna"":{""standard"":{""ttft_seconds"":15.808599472,""tps"":55.45385415845018,""e2e_seconds"":53.24515525},""fast"":{""ttft_seconds"":11.279566778,""tps"":81.12883689278908,""e2e_seconds"":36.9867575}}}},""family"":""terra"",""modelData"":{""standard"":{""ttft_seconds"":14.298194889333333,""tps"":56.30993718235519,""e2e_seconds"":51.38096375033333},""fast"":{""ttft_seconds"":14.162064444333335,""tps"":77.85956197700106,""e2e_seconds"":40.86431193033333}}}"
20260723-1819-manual,2026-07-23T18:19:23+08:00,2026-07-23T18:26:46+08:00,,gpt-5.6-luna,,,1.5,53.24515525,36.9867575,15.808599472,11.279566778,55.45385415845018,81.12883689278908,1.4395734811303749,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260723-1819-manual"",""measured_at"":""2026-07-23T18:19:23+08:00"",""completed_at"":""2026-07-23T18:26:46+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":14.444591319333332,""tps"":55.28693853468718,""e2e_seconds"":52.01154694433333},""fast"":{""ttft_seconds"":12.311745181000001,""tps"":83.27545408443908,""e2e_seconds"":37.28396123633333}},""terra"":{""standard"":{""ttft_seconds"":14.298194889333333,""tps"":56.30993718235519,""e2e_seconds"":51.38096375033333},""fast"":{""ttft_seconds"":14.162064444333335,""tps"":77.85956197700106,""e2e_seconds"":40.86431193033333}},""luna"":{""standard"":{""ttft_seconds"":15.808599472,""tps"":55.45385415845018,""e2e_seconds"":53.24515525},""fast"":{""ttft_seconds"":11.279566778,""tps"":81.12883689278908,""e2e_seconds"":36.9867575}}}},""family"":""luna"",""modelData"":{""standard"":{""ttft_seconds"":15.808599472,""tps"":55.45385415845018,""e2e_seconds"":53.24515525},""fast"":{""ttft_seconds"":11.279566778,""tps"":81.12883689278908,""e2e_seconds"":36.9867575}}}"
20260724-1830,2026-07-24T18:30:50+08:00,2026-07-24T18:37:05+08:00,,gpt-5.6-sol,,,1.5,49.377438958666666,35.99440893033333,12.303124236666665,9.884501916666666,56.08559122586839,79.93989821721159,1.3718085787777763,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260724-1830"",""measured_at"":""2026-07-24T18:30:50+08:00"",""completed_at"":""2026-07-24T18:37:05+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":12.303124236666665,""tps"":56.08559122586839,""e2e_seconds"":49.377438958666666},""fast"":{""ttft_seconds"":9.884501916666666,""tps"":79.93989821721159,""e2e_seconds"":35.99440893033333}},""terra"":{""standard"":{""ttft_seconds"":7.6047283473333325,""tps"":55.589018504117654,""e2e_seconds"":45.02032851433333},""fast"":{""ttft_seconds"":10.464372777333333,""tps"":70.49707521415309,""e2e_seconds"":40.56688626366667}},""luna"":{""standard"":{""ttft_seconds"":10.672477388999999,""tps"":54.958526101531824,""e2e_seconds"":48.415165764},""fast"":{""ttft_seconds"":8.049928486333334,""tps"":82.88555336019984,""e2e_seconds"":33.159122931}}}},""family"":""sol"",""modelData"":{""standard"":{""ttft_seconds"":12.303124236666665,""tps"":56.08559122586839,""e2e_seconds"":49.377438958666666},""fast"":{""ttft_seconds"":9.884501916666666,""tps"":79.93989821721159,""e2e_seconds"":35.99440893033333}}}"
20260724-1830,2026-07-24T18:30:50+08:00,2026-07-24T18:37:05+08:00,,gpt-5.6-terra,,,1.5,45.02032851433333,40.56688626366667,7.6047283473333325,10.464372777333333,55.589018504117654,70.49707521415309,1.109780233605342,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260724-1830"",""measured_at"":""2026-07-24T18:30:50+08:00"",""completed_at"":""2026-07-24T18:37:05+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":12.303124236666665,""tps"":56.08559122586839,""e2e_seconds"":49.377438958666666},""fast"":{""ttft_seconds"":9.884501916666666,""tps"":79.93989821721159,""e2e_seconds"":35.99440893033333}},""terra"":{""standard"":{""ttft_seconds"":7.6047283473333325,""tps"":55.589018504117654,""e2e_seconds"":45.02032851433333},""fast"":{""ttft_seconds"":10.464372777333333,""tps"":70.49707521415309,""e2e_seconds"":40.56688626366667}},""luna"":{""standard"":{""ttft_seconds"":10.672477388999999,""tps"":54.958526101531824,""e2e_seconds"":48.415165764},""fast"":{""ttft_seconds"":8.049928486333334,""tps"":82.88555336019984,""e2e_seconds"":33.159122931}}}},""family"":""terra"",""modelData"":{""standard"":{""ttft_seconds"":7.6047283473333325,""tps"":55.589018504117654,""e2e_seconds"":45.02032851433333},""fast"":{""ttft_seconds"":10.464372777333333,""tps"":70.49707521415309,""e2e_seconds"":40.56688626366667}}}"
20260724-1830,2026-07-24T18:30:50+08:00,2026-07-24T18:37:05+08:00,,gpt-5.6-luna,,,1.5,48.415165764,33.159122931,10.672477388999999,8.049928486333334,54.958526101531824,82.88555336019984,1.4600858371539538,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260724-1830"",""measured_at"":""2026-07-24T18:30:50+08:00"",""completed_at"":""2026-07-24T18:37:05+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":12.303124236666665,""tps"":56.08559122586839,""e2e_seconds"":49.377438958666666},""fast"":{""ttft_seconds"":9.884501916666666,""tps"":79.93989821721159,""e2e_seconds"":35.99440893033333}},""terra"":{""standard"":{""ttft_seconds"":7.6047283473333325,""tps"":55.589018504117654,""e2e_seconds"":45.02032851433333},""fast"":{""ttft_seconds"":10.464372777333333,""tps"":70.49707521415309,""e2e_seconds"":40.56688626366667}},""luna"":{""standard"":{""ttft_seconds"":10.672477388999999,""tps"":54.958526101531824,""e2e_seconds"":48.415165764},""fast"":{""ttft_seconds"":8.049928486333334,""tps"":82.88555336019984,""e2e_seconds"":33.159122931}}}},""family"":""luna"",""modelData"":{""standard"":{""ttft_seconds"":10.672477388999999,""tps"":54.958526101531824,""e2e_seconds"":48.415165764},""fast"":{""ttft_seconds"":8.049928486333334,""tps"":82.88555336019984,""e2e_seconds"":33.159122931}}}"
20260725-0922,2026-07-25T09:22:14+08:00,2026-07-25T09:28:13+08:00,,gpt-5.6-sol,,,1.5,47.52245455533333,36.060893527666664,10.284108041333335,10.918282541666665,55.842616897289474,83.55633948923116,1.317839074588463,,,,https://codexradar.com/data/fast-radar-history.json,false,"{""run"":{""run_id"":""20260725-0922"",""measured_at"":""2026-07-25T09:22:14+08:00"",""completed_at"":""2026-07-25T09:28:13+08:00"",""cli_version"":null,""models"":{""sol"":{""standard"":{""ttft_seconds"":10.284108041333335,""tps"":55.842616897289474,""e2e_seconds"":47.52245455533333},""fast"":{""ttft_seconds"":10.918282541666665,""tps"":83.55633948923116,""e2e_seconds"":36.060893527666664}},""terra"":{""standard"":{""ttft_seconds"":8.499150014000001,""tps"":55.549908068964335,""e2e_seconds"":46.054574138999996},""fast"":{""ttft_seconds"":7.278420069333333,""tps"":83.34276382228616,""e2e_seconds"":32.273608903}},""luna"":{""standard"":{""ttft_seconds"":7.481109374666667,""tps"":55.56483716835941,""e2e_seconds"":44.86497326366667},""fast"":{""ttft_seconds"":9.125926139,""tps"":83.32179720964463,""e2e_seconds"":34.07831605533334}}}},""family"":""sol"",""modelData"":{""standard"":{""ttft_seconds"":10.284108041333335,""tps"":55.842616897289474,""e2e_seconds"":47.52245455533333},""fast"":{""ttft_seconds"":10.918282541666665,""tps"":83.55633948923116,""e2e_seconds"":36.060893527666664}}}"
