model_a,effort_a,model_b,effort_b,current_iq_a,current_iq_b,current_delta_iq,abs_delta_iq,shared_tasks,bootstrap_mean_delta,bootstrap_p05,bootstrap_p10,bootstrap_p25,bootstrap_p50,bootstrap_p75,bootstrap_p90,bootstrap_p95,prob_a_gt_b,prob_b_gt_a,ci90_contains_zero,ci95_contains_zero,weight_mode,weight_status
gpt-6-astra,medium,gpt-5.6-terra,xhigh,106.49,87.95,18.539999999999992,18.539999999999992,112,20.627276785714376,11.160714285714313,13.392857142857128,16.517857142857167,20.535714285714295,24.55357142857144,28.125000000000018,30.357142857142865,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,medium,gpt-5.6-terra,max,106.49,101.34,5.1499999999999915,5.1499999999999915,112,7.141294642857253,-2.2321428571428825,-4.9960036108132044e-14,3.1250000000000053,7.142857142857151,11.16071428571428,14.285714285714334,16.51785714285715,0.8912,0.1049,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,medium,gpt-5.6-terra,ultra,106.49,99.11,7.3799999999999955,7.3799999999999955,112,9.384910714285898,-0.8928571428571064,1.7857142857142794,5.357142857142855,9.375,13.392857142857162,17.410714285714274,19.642857142857125,0.9366,0.0611,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,medium,gpt-5.6-luna,low,106.49,7.59,98.89999999999999,98.89999999999999,112,100.97129464285558,90.625,92.85714285714285,96.87499999999999,100.89285714285715,105.35714285714286,108.92857142857143,111.16071428571429,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,medium,gpt-5.6-luna,medium,106.49,32.14,74.35,74.35,112,76.46718749999967,65.17857142857144,67.85714285714285,71.875,76.33928571428572,80.80357142857144,85.26785714285714,87.5,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,medium,gpt-5.6-luna,high,106.49,76.34,30.14999999999999,30.14999999999999,112,32.20281250000078,21.87500000000002,24.10714285714289,28.125,32.14285714285715,36.60714285714285,40.178571428571416,42.410714285714285,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,medium,gpt-5.6-luna,xhigh,106.49,87.05,19.439999999999998,19.439999999999998,112,21.507500000000114,12.946428571428575,14.732142857142872,17.85714285714286,21.428571428571434,25.00000000000001,28.125000000000036,30.357142857142865,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,medium,gpt-5.6-luna,max,106.49,102.68,3.809999999999988,3.809999999999988,112,5.861562500000038,-4.017857142857112,-1.7857142857142627,1.785714285714296,5.803571428571441,9.82142857142857,13.392857142857146,15.624999999999995,0.8377,0.1572,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,medium,gpt-5.5,high,106.49,90.18,16.309999999999988,16.309999999999988,112,18.420982142857028,8.035714285714274,10.267857142857139,14.285714285714269,18.30357142857145,22.767857142857146,26.785714285714274,29.01785714285714,0.9975,0.0024,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,medium,gpt-5.5,xhigh,106.49,96.88,9.61,9.61,112,11.699330357142767,0.44642857142856984,2.6785714285714524,7.142857142857134,11.607142857142849,16.517857142857117,20.535714285714295,23.214285714285715,0.9554,0.0433,false,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-6-astra,xhigh,108.2,107.29,0.9099999999999966,0.9099999999999966,112,4.238236607142851,-2.678571428571436,-1.1160714285714428,1.1160714285714413,4.241071428571414,7.142857142857134,9.821428571428587,11.607142857142833,0.8272,0.1607,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-6-astra,max,108.2,105.43,2.769999999999996,2.769999999999996,112,6.219709821428532,-2.678571428571419,-0.6696428571428714,2.455357142857151,6.249999999999978,9.821428571428587,13.169642857142877,15.178571428571441,0.8684,0.1243,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-6-astra,ultra,108.2,108.33,-0.12999999999999545,0.12999999999999545,112,3.683660714285697,-4.910714285714285,-2.9017857142857206,0,3.794642857142827,7.142857142857155,10.491071428571392,12.053571428571436,0.7486,0.235,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-sol,low,108.2,81.7,26.5,26.5,112,27.798504464285873,16.517857142857167,18.973214285714302,23.214285714285733,27.901785714285733,32.366071428571445,36.60714285714286,39.062500000000014,0.9999,0.0001,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-sol,medium,108.2,95.54,12.659999999999997,12.659999999999997,112,13.903950892857276,3.3482142857142905,5.580357142857157,9.598214285714302,13.839285714285731,18.30357142857143,22.098214285714256,24.107142857142872,0.9864,0.0131,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-sol,high,108.2,96.88,11.320000000000007,11.320000000000007,112,12.557075892857046,3.571428571428541,5.357142857142888,8.705357142857178,12.500000000000005,16.29464285714285,19.642857142857174,21.651785714285705,0.9879,0.012,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-sol,xhigh,108.2,99.11,9.090000000000003,9.090000000000003,112,10.291138392857219,0.892857142857123,2.9017857142857038,6.4732142857142625,10.267857142857139,14.285714285714269,17.857142857142826,19.86607142857141,0.9626,0.0363,false,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-sol,max,108.2,107.14,1.0600000000000023,1.0600000000000023,112,2.2449776785714577,-5.803571428571441,-4.017857142857112,-0.892857142857173,2.2321428571428656,5.580357142857123,8.48214285714283,10.267857142857107,0.6765,0.3172,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-sol,ultra,108.2,100.89,7.310000000000002,7.310000000000002,112,8.495200892857124,0.22321428571426827,2.008928571428564,5.133928571428553,8.482142857142861,11.830357142857185,14.955357142857139,16.741071428571452,0.9524,0.0458,false,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-terra,low,108.2,51.34,56.86,56.86,112,58.12203125,45.53571428571425,48.437499999999986,53.12499999999999,58.258928571428555,63.169642857142854,67.85714285714286,70.53571428571429,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-terra,medium,108.2,58.48,49.720000000000006,49.720000000000006,112,50.92216517857125,39.06249999999997,41.741071428571416,46.20535714285711,50.89285714285715,55.80357142857143,60.491071428571374,62.7232142857143,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-terra,high,108.2,77.68,30.519999999999996,30.519999999999996,112,31.760959821428578,20.31249999999998,22.76785714285716,27.00892857142859,31.91964285714284,36.43973214285717,40.62500000000001,43.30357142857141,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-terra,xhigh,108.2,87.95,20.25,20.25,112,21.49828124999987,10.937499999999979,13.169642857142861,17.354910714285708,21.651785714285722,25.892857142857135,29.464285714285744,31.69642857142859,0.9996,0.0004,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-terra,max,108.2,101.34,6.859999999999999,6.859999999999999,112,8.012299107142898,-2.008928571428564,0.22321428571433488,4.017857142857128,8.03571428571429,12.053571428571436,15.624999999999995,17.857142857142843,0.907,0.0908,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-terra,ultra,108.2,99.11,9.090000000000003,9.090000000000003,112,10.255915178571568,0.44642857142856984,2.678571428571402,6.250000000000011,10.267857142857139,14.285714285714269,17.85714285714286,20.089285714285744,0.9567,0.0427,false,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-luna,low,108.2,7.59,100.61,100.61,112,101.84229910714261,91.07142857142858,93.74999999999999,97.54464285714286,102.00892857142856,106.25,110.04464285714286,112.27678571428571,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-luna,medium,108.2,32.14,76.06,76.06,112,77.33819196428595,65.17857142857144,67.85714285714285,72.54464285714285,77.45535714285715,82.36607142857142,86.60714285714285,89.2857142857143,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-luna,high,108.2,76.34,31.86,31.86,112,33.07381696428543,21.87500000000002,24.330357142857157,28.57142857142857,33.035714285714334,37.50000000000003,41.74107142857144,44.19642857142859,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-luna,xhigh,108.2,87.05,21.150000000000006,21.150000000000006,112,22.37850446428575,11.607142857142833,14.0625,18.080357142857128,22.544642857142843,26.785714285714292,30.80357142857142,33.25892857142857,0.9998,0.0002,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.6-luna,max,108.2,102.68,5.519999999999996,5.519999999999996,112,6.732566964285747,-3.124999999999989,-0.8928571428571563,2.678571428571469,6.696428571428581,10.71428571428571,14.285714285714304,16.741071428571402,0.8716,0.1258,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.5,high,108.2,90.18,18.019999999999996,18.019999999999996,112,19.291986607143066,8.258928571428592,10.937499999999979,14.955357142857139,19.419642857142854,23.88392857142855,27.678571428571413,29.910714285714295,0.9981,0.0017,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,high,gpt-5.5,xhigh,108.2,96.88,11.320000000000007,11.320000000000007,112,12.570334821428496,1.3392857142857595,4.017857142857128,8.035714285714256,12.500000000000021,17.18749999999999,21.205357142857135,23.660714285714267,0.9687,0.0309,false,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-6-astra,max,107.29,105.43,1.8599999999999994,1.8599999999999994,112,1.9814732142857563,-5.357142857142872,-4.017857142857145,-1.3392857142857095,2.008928571428564,5.357142857142855,8.03571428571429,9.375,0.6371,0.3095,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-6-astra,ultra,107.29,108.33,-1.039999999999992,1.039999999999992,112,-0.5545758928571878,-8.03571428571429,-6.473214285714296,-3.7946428571428603,-0.6696428571428548,2.678571428571419,5.357142857142855,6.919642857142849,0.4378,0.5369,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-sol,low,107.29,81.7,25.590000000000003,25.590000000000003,112,23.56026785714274,12.276785714285737,14.732142857142904,18.973214285714302,23.660714285714285,28.125000000000018,32.14285714285718,34.821428571428584,0.9994,0.0006,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-sol,medium,107.29,95.54,11.75,11.75,112,9.665714285714262,-1.3504464285714595,1.1160714285714064,5.133928571428569,9.821428571428553,14.285714285714285,18.30357142857143,20.758928571428566,0.9228,0.0754,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-sol,high,107.29,96.88,10.41000000000001,10.41000000000001,112,8.318839285714287,-1.562500000000011,0.44642857142860315,4.241071428571431,8.258928571428575,12.49999999999999,16.071428571428566,18.08035714285716,0.9127,0.084,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-sol,xhigh,107.29,99.11,8.180000000000007,8.180000000000007,112,6.052901785714291,-3.3482142857142905,-1.3392857142857095,2.008928571428598,6.026785714285726,10.044642857142854,13.392857142857178,15.401785714285726,0.8474,0.1483,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-sol,max,107.29,107.14,0.15000000000000568,0.15000000000000568,112,-1.9932589285714166,-10.714285714285744,-8.705357142857162,-5.58035714285714,-2.008928571428564,1.562500000000011,4.687500000000034,6.696428571428614,0.3491,0.6457,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-sol,ultra,107.29,100.89,6.400000000000006,6.400000000000006,112,4.256964285714291,-4.910714285714285,-2.9017857142856873,0.6696428571428381,4.241071428571447,8.035714285714274,11.160714285714313,13.169642857142861,0.7792,0.2158,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-terra,low,107.29,51.34,55.95,55.95,112,53.88379464285726,41.74107142857144,44.41964285714285,48.88392857142856,54.017857142857146,58.92857142857143,63.39285714285713,65.84821428571429,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-terra,medium,107.29,58.48,48.81000000000001,48.81000000000001,112,46.68392857142834,34.598214285714285,37.27678571428571,41.741071428571416,46.65178571428572,51.56250000000001,56.24999999999997,58.705357142857174,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-terra,high,107.29,77.68,29.61,29.61,112,27.522723214285726,15.84821428571428,18.30357142857143,22.767857142857146,27.678571428571395,32.14285714285717,36.60714285714286,39.50892857142856,0.9999,0.0001,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-terra,xhigh,107.29,87.95,19.340000000000003,19.340000000000003,112,17.2600446428571,6.696428571428598,8.92857142857143,12.946428571428575,17.18750000000002,21.651785714285722,25.446428571428616,28.124999999999968,0.9961,0.0037,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-terra,max,107.29,101.34,5.950000000000003,5.950000000000003,112,3.7740624999999794,-6.249999999999995,-4.017857142857162,-0.44642857142856984,3.7946428571428603,8.035714285714274,11.607142857142867,13.839285714285698,0.7244,0.2702,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-terra,ultra,107.29,99.11,8.180000000000007,8.180000000000007,112,6.017678571428572,-3.348214285714307,-1.3392857142856929,2.008928571428598,6.02678571428571,9.821428571428587,13.392857142857162,15.401785714285744,0.8506,0.1469,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-luna,low,107.29,7.59,99.7,99.7,112,97.60406250000086,86.38392857142858,88.83928571428571,93.08035714285714,97.54464285714286,102.23214285714286,106.04910714285722,108.48214285714286,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-luna,medium,107.29,32.14,75.15,75.15,112,73.09995535714282,60.93750000000001,63.8392857142857,68.30357142857143,73.21428571428571,77.90178571428572,82.38839285714296,85.04464285714283,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-luna,high,107.29,76.34,30.950000000000003,30.950000000000003,112,28.835580357142742,17.633928571428577,20.089285714285708,24.330357142857125,28.794642857142865,33.482142857142854,37.72321428571428,39.95535714285716,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-luna,xhigh,107.29,87.05,20.24000000000001,20.24000000000001,112,18.140267857142813,7.366071428571452,9.821428571428587,13.616071428571463,18.08035714285716,22.54464285714286,26.56249999999999,29.01785714285714,0.998,0.002,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.6-luna,max,107.29,102.68,4.609999999999999,4.609999999999999,112,2.49433035714283,-6.919642857142883,-4.910714285714269,-1.3392857142857095,2.6785714285713773,6.250000000000011,9.821428571428553,11.830357142857151,0.6672,0.3281,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.5,high,107.29,90.18,17.11,17.11,112,15.053750000000047,4.22991071428568,6.473214285714313,10.491071428571441,14.955357142857173,19.642857142857157,23.660714285714285,25.892857142857167,0.9889,0.0109,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,xhigh,gpt-5.5,xhigh,107.29,96.88,10.41000000000001,10.41000000000001,112,8.332098214285706,-2.6785714285714697,-0.22321428571430157,3.5714285714285756,8.258928571428592,12.946428571428575,16.964285714285737,19.419642857142854,0.8905,0.1073,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-6-astra,ultra,105.43,108.33,-2.8999999999999915,2.8999999999999915,112,-2.536049107142804,-8.705357142857146,-7.366071428571419,-5.133928571428569,-2.455357142857151,0,2.232142857142849,3.5714285714285756,0.2434,0.734,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-sol,low,105.43,81.7,23.730000000000004,23.730000000000004,112,21.578794642857208,9.375000000000068,12.05357142857147,16.964285714285705,21.428571428571452,26.339285714285754,30.80357142857147,33.48214285714286,0.9989,0.001,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-sol,medium,105.43,95.54,9.89,9.89,112,7.684241071428542,-4.017857142857145,-1.3392857142857095,3.1249999999999725,7.589285714285721,12.49999999999999,16.517857142857185,19.196428571428587,0.8624,0.1327,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-sol,high,105.43,96.88,8.550000000000011,8.550000000000011,112,6.337366071428548,-4.464285714285698,-1.7857142857143293,2.2321428571428115,6.250000000000011,10.71428571428571,14.732142857142838,16.964285714285705,0.8353,0.1596,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-sol,xhigh,105.43,99.11,6.320000000000007,6.320000000000007,112,4.071428571428542,-6.696428571428548,-4.017857142857162,-0.4464285714285532,4.017857142857145,8.482142857142861,12.49999999999999,14.732142857142872,0.7314,0.2585,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-sol,max,105.43,107.14,-1.7099999999999937,1.7099999999999937,112,-3.9747321428570213,-14.732142857142854,-12.053571428571452,-8.482142857142827,-4.017857142857145,0.44642857142856984,4.464285714285666,6.696428571428564,0.2645,0.7272,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-sol,ultra,105.43,100.89,4.540000000000006,4.540000000000006,112,2.2754910714285934,-7.589285714285704,-5.357142857142838,-1.7857142857142794,2.2321428571428656,6.250000000000011,9.82142857142857,12.053571428571436,0.6413,0.3451,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-terra,low,105.43,51.34,54.09,54.09,112,51.9023214285711,38.83928571428571,41.96428571428571,46.87499999999997,51.78571428571429,57.14285714285715,61.60714285714288,64.73214285714285,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-terra,medium,105.43,58.48,46.95000000000001,46.95000000000001,112,44.70245535714262,32.14285714285712,34.821428571428555,39.285714285714306,44.64285714285715,50.00000000000001,54.91071428571427,57.58928571428569,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-terra,high,105.43,77.68,27.75,27.75,112,25.541249999999867,12.946428571428608,15.625000000000028,20.535714285714278,25.44642857142859,30.803571428571402,35.267857142857125,37.94642857142856,0.9991,0.0007,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-terra,xhigh,105.43,87.95,17.480000000000004,17.480000000000004,112,15.27857142857125,3.571428571428592,6.250000000000011,10.71428571428571,15.178571428571441,20.089285714285726,24.107142857142904,26.785714285714292,0.9856,0.0135,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-terra,max,105.43,101.34,4.090000000000003,4.090000000000003,112,1.7925892857142844,-8.92857142857143,-6.696428571428564,-2.678571428571402,1.785714285714296,6.249999999999978,10.267857142857139,12.49999999999999,0.6055,0.3834,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-terra,ultra,105.43,99.11,6.320000000000007,6.320000000000007,112,4.036205357142892,-5.357142857142888,-3.169642857142862,1.6653345369377348e-14,4.017857142857145,8.035714285714278,11.607142857142867,13.839285714285698,0.7503,0.2387,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-luna,low,105.43,7.59,97.84,97.84,112,95.62258928571619,84.375,86.60714285714286,91.07142857142857,95.53571428571429,100.44642857142857,104.46428571428571,106.69642857142857,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-luna,medium,105.43,32.14,73.29,73.29,112,71.11848214285631,58.035714285714285,61.160714285714285,66.07142857142856,71.42857142857143,76.33928571428571,81.25,83.92857142857143,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-luna,high,105.43,76.34,29.090000000000003,29.090000000000003,112,26.8541071428573,15.178571428571441,17.85714285714286,21.875000000000032,26.7857142857143,31.696428571428577,35.71428571428573,38.39285714285715,0.9999,0.0001,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-luna,xhigh,105.43,87.05,18.38000000000001,18.38000000000001,112,16.158794642857035,4.464285714285731,7.142857142857184,11.607142857142833,16.071428571428598,20.98214285714285,25.000000000000043,27.67857142857143,0.9884,0.011,false,false,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.6-luna,max,105.43,102.68,2.75,2.75,112,0.5128571428571572,-9.821428571428587,-7.589285714285721,-3.5714285714285756,0.4464285714285865,4.910714285714269,8.482142857142877,10.714285714285726,0.5303,0.4591,true,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.5,high,105.43,90.18,15.25,15.25,112,13.072276785714163,2.232142857142832,4.464285714285715,8.482142857142877,12.946428571428592,17.410714285714324,21.875000000000007,24.107142857142854,0.9733,0.0252,false,true,unweighted,site_task_weight_not_confirmed
gpt-6-astra,max,gpt-5.5,xhigh,105.43,96.88,8.550000000000011,8.550000000000011,112,6.350624999999942,-5.357142857142872,-2.678571428571469,1.3392857142857428,6.250000000000011,11.160714285714295,15.624999999999996,18.303571428571395,0.808,0.1868,true,true,unweighted,site_task_weight_not_confirmed
